date,source,campaign,geo,tier,impressions,clicks,ctr,spend,cpc,registrations,ftd,c2r,r2d,ngr,cpa,roi_pct,fraud_clicks,fraud_regs,suspicious_ftd,approval_rate
2024-01-13,TikTok,TT_Casino_UGC,DE,T1,35057,584,0.0167,255.58,0.438,40,4,0.0685,0.1,157.74,63.9,-38.3,56,0,0,0.925
2024-01-13,TikTok,TT_Casino_UGC,BR,T2,15279,296,0.0194,29.52,0.1,15,2,0.0507,0.1333,50.27,14.76,70.3,32,0,0,0.925
2024-01-13,TikTok,TT_Casino_UGC,PL,T2,32234,774,0.024,83.27,0.108,38,5,0.0491,0.1316,116.99,16.65,40.5,74,0,0,0.906
2024-01-13,TikTok,TT_Sports_Short,NG,T3,22511,384,0.0171,11.73,0.031,11,1,0.0286,0.0909,11.02,11.73,-6.1,22,0,0,0.923
2024-01-13,TikTok,TT_Sports_Short,CA,T1,24291,688,0.0283,136.62,0.199,32,5,0.0465,0.1562,143.79,27.32,5.2,56,0,0,0.925
2024-01-13,TikTok,TT_Sports_Short,AU,T1,7660,169,0.0221,46.02,0.272,9,1,0.0533,0.1111,49.44,46.02,7.4,12,0,0,0.921
2024-01-13,TikTok,TT_Sports_Short,IN,T3,25967,485,0.0187,21.05,0.043,25,3,0.0515,0.12,10.34,7.02,-50.9,53,0,0,0.918
2024-01-13,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,20980,479,0.0228,0.0,,102,31,0.2129,0.3039,3913.45,,,9,0,0,0.977
2024-01-13,Affiliate_SEO,SEO_BonusGuide_BR,BR,T2,6665,140,0.021,0.0,,32,15,0.2286,0.4688,715.34,,,1,0,0,0.98
2024-01-13,Affiliate_SEO,SEO_BonusGuide_BR,PL,T2,16104,425,0.0264,0.0,,80,14,0.1882,0.175,922.22,,,6,0,0,0.979
2024-01-13,Affiliate_SEO,SEO_CasinoReview_DE,NG,T3,2972,57,0.0192,0.0,,15,5,0.2632,0.3333,104.8,,,1,0,0,0.978
2024-01-13,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,45632,1071,0.0235,0.0,,329,112,0.3072,0.3404,13850.04,,,12,2,0,0.977
2024-01-13,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,62667,1381,0.022,0.0,,350,150,0.2534,0.4286,18062.05,,,31,3,0,0.984
2024-01-13,Affiliate_SEO,SEO_BonusGuide_BR,IN,T3,9042,237,0.0262,0.0,,47,17,0.1983,0.3617,373.57,,,5,0,0,0.977
2024-01-14,Facebook,FB_Casino_CreativeA,DE,T1,12303,560,0.0455,108.39,0.194,34,10,0.0607,0.2941,773.04,10.84,613.2,15,0,0,0.973
2024-01-14,Facebook,FB_Sports_Banner,BR,T2,19171,573,0.0299,67.11,0.117,47,15,0.082,0.3191,317.4,4.47,373.0,22,0,0,0.972
2024-01-14,Facebook,FB_Slots_Video,PL,T2,29892,1167,0.039,123.82,0.106,60,20,0.0514,0.3333,691.92,6.19,458.8,44,0,0,0.974
2024-01-14,Facebook,FB_Casino_CreativeA,NG,T3,54660,1666,0.0305,45.25,0.027,143,31,0.0858,0.2168,62.0,1.46,37.0,72,1,0,0.973
2024-01-14,Facebook,FB_Sports_Banner,CA,T1,21354,888,0.0416,214.17,0.241,92,22,0.1036,0.2391,2025.92,9.73,845.9,17,0,0,0.967
2024-01-14,Facebook,FB_Sports_Banner,AU,T1,15859,569,0.0359,128.85,0.226,37,10,0.065,0.2703,813.44,12.88,531.3,11,0,0,0.965
2024-01-14,Facebook,FB_Casino_CreativeA,IN,T3,13008,390,0.03,18.21,0.047,15,3,0.0385,0.2,35.1,6.07,92.8,17,0,0,0.972
2024-01-14,Google_Search,GG_Slots_KW_Generic,DE,T1,10294,467,0.0454,282.15,0.604,69,21,0.1478,0.3043,2224.11,13.44,688.3,6,0,0,0.989
2024-01-14,Google_Search,GG_Casino_KW_Brand,BR,T2,28441,1002,0.0352,264.12,0.264,105,37,0.1048,0.3524,1632.8,7.14,518.2,6,0,0,0.992
2024-01-14,Google_Search,GG_Casino_KW_Brand,PL,T2,25332,972,0.0384,269.82,0.278,139,42,0.143,0.3022,1334.7,6.42,394.7,8,0,0,0.992
2024-01-14,Google_Search,GG_Casino_KW_Brand,NG,T3,10215,218,0.0213,26.95,0.124,37,9,0.1697,0.2432,163.45,2.99,506.5,1,0,0,0.992
2024-01-14,Google_Search,GG_Slots_KW_Generic,CA,T1,37965,1418,0.0374,967.35,0.682,137,43,0.0966,0.3139,4243.1,22.5,338.6,19,0,0,0.988
2024-01-14,Google_Search,GG_Casino_KW_Brand,AU,T1,24855,1033,0.0416,565.17,0.547,153,43,0.1481,0.281,4280.82,13.14,657.4,10,0,0,0.99
2024-01-14,Google_Search,GG_Casino_KW_Brand,IN,T3,30727,1319,0.0429,106.93,0.081,213,52,0.1615,0.2441,801.34,2.06,649.4,8,0,0,0.99
2024-01-14,Push_Network,Push_Casino_Retarget,DE,T1,17252,241,0.014,30.96,0.128,11,1,0.0456,0.0909,23.31,30.96,-24.7,33,0,0,0.865
2024-01-14,Push_Network,Push_iGaming_Broad,BR,T2,16587,329,0.0198,8.31,0.025,14,1,0.0426,0.0714,18.45,8.31,122.0,61,0,0,0.885
2024-01-14,Push_Network,Push_Casino_Retarget,PL,T2,13445,252,0.0187,8.57,0.034,7,0,0.0278,0.0,0.0,,-100.0,32,0,0,0.882
2024-01-14,Push_Network,Push_iGaming_Broad,NG,T3,25602,693,0.0271,3.6,0.005,23,3,0.0332,0.1304,6.0,1.2,66.7,135,1,0,0.886
2024-01-14,Push_Network,Push_iGaming_Broad,CA,T1,11414,264,0.0231,16.74,0.063,12,1,0.0455,0.0833,34.44,16.74,105.7,52,0,0,0.869
2024-01-14,Push_Network,Push_iGaming_Broad,AU,T1,16000,191,0.0119,24.03,0.126,7,1,0.0366,0.1429,37.28,24.03,55.1,23,0,0,0.873
2024-01-14,Push_Network,Push_Casino_Retarget,IN,T3,45940,973,0.0212,9.97,0.01,41,6,0.0421,0.1463,31.39,1.66,214.8,202,1,0,0.852
2024-01-14,Native_Ads,Native_Bonus_Landing,DE,T1,64261,1053,0.0164,313.77,0.298,60,12,0.057,0.2,871.47,26.15,177.7,76,0,0,0.929
2024-01-14,Native_Ads,Native_Bonus_Landing,BR,T2,31746,685,0.0216,60.42,0.088,45,6,0.0657,0.1333,126.87,10.07,110.0,42,0,0,0.939
2024-01-14,Native_Ads,Native_Review_Article,PL,T2,15298,308,0.0201,36.62,0.119,22,5,0.0714,0.2273,117.78,7.32,221.6,27,0,0,0.939
2024-01-14,Native_Ads,Native_Review_Article,NG,T3,28780,352,0.0122,16.33,0.046,28,4,0.0795,0.1429,38.03,4.08,132.9,28,0,0,0.948
2024-01-14,Native_Ads,Native_Bonus_Landing,CA,T1,16998,477,0.0281,76.7,0.161,29,4,0.0608,0.1379,302.39,19.18,294.3,28,0,0,0.93
2024-01-14,Native_Ads,Native_Review_Article,AU,T1,21136,438,0.0207,104.29,0.238,33,6,0.0753,0.1818,426.38,17.38,308.8,21,0,0,0.943
2024-01-14,Native_Ads,Native_Review_Article,IN,T3,19297,224,0.0116,12.49,0.056,18,3,0.0804,0.1667,21.05,4.16,68.5,12,0,0,0.938
2024-01-14,TikTok,TT_Sports_Short,DE,T1,13288,318,0.0239,94.81,0.298,20,3,0.0629,0.15,153.49,31.6,61.9,36,0,0,0.917
2024-01-14,TikTok,TT_Casino_UGC,BR,T2,39325,574,0.0146,89.08,0.155,21,3,0.0366,0.1429,82.08,29.69,-7.9,48,0,0,0.924
2024-01-14,TikTok,TT_Sports_Short,PL,T2,21370,417,0.0195,65.73,0.158,25,3,0.06,0.12,65.12,21.91,-0.9,19,0,0,0.907
2024-01-14,TikTok,TT_Casino_UGC,NG,T3,46404,912,0.0197,28.48,0.031,67,11,0.0735,0.1642,22.0,2.59,-22.8,83,1,0,0.914
2024-01-14,TikTok,TT_Casino_UGC,CA,T1,17611,462,0.0262,101.86,0.22,34,4,0.0736,0.1176,187.61,25.46,84.2,47,0,0,0.913
2024-01-14,TikTok,TT_Casino_UGC,AU,T1,40051,766,0.0191,253.54,0.331,55,4,0.0718,0.0727,181.06,63.38,-28.6,58,1,0,0.932
2024-01-14,TikTok,TT_Casino_UGC,IN,T3,25328,778,0.0307,21.92,0.028,62,11,0.0797,0.1774,27.43,1.99,25.1,40,1,0,0.925
2024-01-14,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,30695,760,0.0248,0.0,,63,20,0.0829,0.3175,2451.93,,,13,0,0,0.983
2024-01-14,Affiliate_SEO,SEO_BonusGuide_BR,BR,T2,3973,30,0.0076,0.0,,5,1,0.1667,0.2,49.31,,,0,0,0,0.983
2024-01-14,Affiliate_SEO,SEO_BonusGuide_BR,PL,T2,7941,195,0.0246,0.0,,55,17,0.2821,0.3091,1131.57,,,5,0,0,0.981
2024-01-14,Affiliate_SEO,SEO_BonusGuide_BR,NG,T3,1520,28,0.0184,0.0,,4,1,0.1429,0.25,29.71,,,0,0,0,0.977
2024-01-14,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,33136,892,0.0269,0.0,,241,95,0.2702,0.3942,10119.37,,,24,1,0,0.981
2024-01-14,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,9233,167,0.0181,0.0,,34,8,0.2036,0.2353,870.29,,,2,0,0,0.98
2024-01-14,Affiliate_SEO,SEO_BonusGuide_BR,IN,T3,12867,285,0.0221,0.0,,76,25,0.2667,0.3289,524.36,,,8,0,0,0.981
2024-01-15,Facebook,FB_Slots_Video,DE,T1,48960,1453,0.0297,421.26,0.29,145,26,0.0998,0.1793,1832.68,16.2,335.0,47,1,0,0.972
2024-01-15,Facebook,FB_Sports_Banner,BR,T2,21625,609,0.0282,72.04,0.118,70,10,0.1149,0.1429,200.33,7.2,178.1,18,0,0,0.968
2024-01-15,Facebook,FB_Sports_Banner,PL,T2,38996,1058,0.0271,164.98,0.156,76,13,0.0718,0.1711,371.1,12.69,124.9,19,0,0,0.965
2024-01-15,Facebook,FB_Casino_CreativeA,NG,T3,24891,1043,0.0419,19.53,0.019,94,17,0.0901,0.1809,92.81,1.15,375.2,34,1,0,0.974
2024-01-15,Facebook,FB_Casino_CreativeA,CA,T1,30163,1019,0.0338,271.34,0.266,34,9,0.0334,0.2647,587.07,30.15,116.4,25,0,0,0.966
2024-01-15,Facebook,FB_Slots_Video,AU,T1,20843,737,0.0354,197.4,0.268,47,9,0.0638,0.1915,658.83,21.93,233.8,17,0,0,0.966
2024-01-15,Facebook,FB_Sports_Banner,IN,T3,19636,582,0.0296,28.14,0.048,35,7,0.0601,0.2,84.74,4.02,201.1,15,0,0,0.965
2024-01-15,Google_Search,GG_Slots_KW_Generic,DE,T1,38670,1428,0.0369,1096.74,0.768,187,59,0.131,0.3155,6283.6,18.59,472.9,11,0,0,0.991
2024-01-15,Google_Search,GG_Casino_KW_Brand,BR,T2,18868,631,0.0334,171.01,0.271,112,32,0.1775,0.2857,1554.54,5.34,809.0,5,0,0,0.99
2024-01-15,Google_Search,GG_Casino_KW_Brand,PL,T2,60285,1963,0.0326,628.7,0.32,281,78,0.1431,0.2776,4148.56,8.06,559.9,24,0,0,0.989
2024-01-15,Google_Search,GG_Casino_KW_Brand,NG,T3,17994,604,0.0336,47.49,0.079,88,25,0.1457,0.2841,472.76,1.9,895.5,4,0,0,0.99
2024-01-15,Google_Search,GG_Sports_Betting,CA,T1,13574,413,0.0304,289.72,0.702,64,21,0.155,0.3281,1786.18,13.8,516.5,2,0,0,0.992
2024-01-15,Google_Search,GG_Casino_KW_Brand,AU,T1,42557,1254,0.0295,1067.27,0.851,242,68,0.193,0.281,6662.32,15.7,524.2,16,0,0,0.991
2024-01-15,Google_Search,GG_Sports_Betting,IN,T3,13663,555,0.0406,55.81,0.101,99,29,0.1784,0.2929,1105.94,1.92,1881.6,4,0,0,0.991
2024-01-15,Push_Network,Push_iGaming_Broad,DE,T1,16876,323,0.0191,33.59,0.104,12,1,0.0372,0.0833,31.79,33.59,-5.4,41,0,0,0.864
2024-01-15,Push_Network,Push_Casino_Retarget,BR,T2,45491,1162,0.0255,28.2,0.024,41,3,0.0353,0.0732,52.43,9.4,85.9,129,1,0,0.875
2024-01-15,Push_Network,Push_Casino_Retarget,PL,T2,17845,250,0.014,11.06,0.044,9,1,0.036,0.1111,14.51,11.06,31.2,39,0,0,0.835
2024-01-15,Push_Network,Push_Casino_Retarget,NG,T3,51061,1065,0.0209,7.99,0.008,49,5,0.046,0.102,90.8,1.6,1036.4,107,2,0,0.86
2024-01-15,Push_Network,Push_Casino_Retarget,CA,T1,18158,447,0.0246,29.88,0.067,18,2,0.0403,0.1111,111.21,14.94,272.2,33,0,0,0.837
2024-01-15,Push_Network,Push_Casino_Retarget,AU,T1,47420,1383,0.0292,79.55,0.058,64,6,0.0463,0.0938,157.83,13.26,98.4,151,3,0,0.85
2024-01-15,Push_Network,Push_iGaming_Broad,IN,T3,45725,306,0.0067,9.81,0.032,14,2,0.0458,0.1429,4.0,4.91,-59.2,26,0,0,0.833
2024-01-15,Native_Ads,Native_Review_Article,DE,T1,12570,247,0.0196,77.25,0.313,14,2,0.0567,0.1429,153.71,38.62,99.0,16,0,0,0.944
2024-01-15,Native_Ads,Native_Review_Article,BR,T2,39209,519,0.0132,75.56,0.146,27,6,0.052,0.2222,182.59,12.59,141.6,22,0,0,0.95
2024-01-15,Native_Ads,Native_Review_Article,PL,T2,17337,86,0.005,36.55,0.425,5,0,0.0581,0.0,0.0,,-100.0,5,0,0,0.946
2024-01-15,Native_Ads,Native_Bonus_Landing,NG,T3,16436,441,0.0268,7.43,0.017,40,5,0.0907,0.125,14.21,1.49,91.3,37,1,0,0.945
2024-01-15,Native_Ads,Native_Bonus_Landing,CA,T1,21745,257,0.0118,111.4,0.433,16,4,0.0623,0.25,221.64,27.85,99.0,8,0,0,0.934
2024-01-15,Native_Ads,Native_Bonus_Landing,AU,T1,23374,581,0.0249,120.62,0.208,35,6,0.0602,0.1714,266.42,20.1,120.9,44,0,0,0.95
2024-01-15,Native_Ads,Native_Bonus_Landing,IN,T3,31931,368,0.0115,22.8,0.062,20,3,0.0543,0.15,47.09,7.6,106.5,11,0,0,0.937
2024-01-15,TikTok,TT_Sports_Short,DE,T1,21792,346,0.0159,157.81,0.456,15,2,0.0434,0.1333,70.46,78.91,-55.4,38,0,0,0.908
2024-01-15,TikTok,TT_Casino_UGC,BR,T2,60141,1164,0.0194,139.97,0.12,67,5,0.0576,0.0746,70.99,27.99,-49.3,136,1,0,0.914
2024-01-15,TikTok,TT_Sports_Short,PL,T2,11590,347,0.0299,35.1,0.101,19,2,0.0548,0.1053,45.88,17.55,30.7,26,0,0,0.917
2024-01-15,TikTok,TT_Sports_Short,NG,T3,48063,1124,0.0234,24.76,0.022,80,13,0.0712,0.1625,201.65,1.9,714.4,57,1,0,0.925
2024-01-15,TikTok,TT_Sports_Short,CA,T1,12471,288,0.0231,69.19,0.24,14,1,0.0486,0.0714,46.03,69.19,-33.5,18,0,0,0.908
2024-01-15,TikTok,TT_Sports_Short,AU,T1,15419,292,0.0189,84.64,0.29,14,1,0.0479,0.0714,48.99,84.64,-42.1,31,0,0,0.932
2024-01-15,TikTok,TT_Sports_Short,IN,T3,20946,350,0.0167,17.57,0.05,10,1,0.0286,0.1,11.03,17.57,-37.2,28,0,0,0.909
2024-01-15,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,40632,458,0.0113,0.0,,84,34,0.1834,0.4048,4254.47,,,7,0,0,0.978
2024-01-15,Affiliate_SEO,SEO_BonusGuide_BR,BR,T2,16644,325,0.0195,0.0,,46,17,0.1415,0.3696,791.33,,,4,0,0,0.977
2024-01-15,Affiliate_SEO,SEO_BonusGuide_BR,PL,T2,8004,192,0.024,0.0,,46,20,0.2396,0.4348,1395.62,,,4,0,0,0.979
2024-01-15,Affiliate_SEO,SEO_BonusGuide_BR,NG,T3,2702,38,0.0141,0.0,,9,2,0.2368,0.2222,19.09,,,0,0,0,0.984
2024-01-15,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,29695,325,0.0109,0.0,,60,17,0.1846,0.2833,1901.42,,,9,0,0,0.98
2024-01-15,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,15511,207,0.0133,0.0,,57,22,0.2754,0.386,2661.19,,,2,0,0,0.977
2024-01-15,Affiliate_SEO,SEO_BonusGuide_BR,IN,T3,3212,93,0.029,0.0,,24,9,0.2581,0.375,318.61,,,1,0,0,0.982
2024-01-16,Facebook,FB_Slots_Video,DE,T1,14829,543,0.0366,131.61,0.242,42,11,0.0773,0.2619,936.07,11.96,611.2,21,0,0,0.973
2024-01-16,Facebook,FB_Sports_Banner,BR,T2,22923,948,0.0414,81.87,0.086,85,25,0.0897,0.2941,557.75,3.27,581.3,27,0,0,0.964
2024-01-16,Facebook,FB_Sports_Banner,PL,T2,18185,669,0.0368,73.23,0.109,43,7,0.0643,0.1628,368.09,10.46,402.6,26,0,0,0.972
2024-01-16,Facebook,FB_Sports_Banner,NG,T3,26431,601,0.0227,23.05,0.038,60,11,0.0998,0.1833,220.81,2.1,858.0,24,0,0,0.973
2024-01-16,Facebook,FB_Casino_CreativeA,CA,T1,17839,421,0.0236,146.97,0.349,56,17,0.133,0.3036,1563.63,8.65,963.9,18,0,0,0.972
2024-01-16,Facebook,FB_Slots_Video,AU,T1,19763,675,0.0342,160.34,0.238,73,21,0.1081,0.2877,1730.11,7.64,979.0,14,0,0,0.965
2024-01-16,Facebook,FB_Slots_Video,IN,T3,9964,371,0.0372,14.65,0.039,35,10,0.0943,0.2857,91.18,1.47,522.4,7,0,0,0.976
2024-01-16,Google_Search,GG_Slots_KW_Generic,DE,T1,35067,933,0.0266,896.19,0.961,145,47,0.1554,0.3241,4477.85,19.07,399.7,9,0,0,0.988
2024-01-16,Google_Search,GG_Sports_Betting,BR,T2,37255,1056,0.0283,358.4,0.339,172,60,0.1629,0.3488,1832.58,5.97,411.3,6,0,0,0.992
2024-01-16,Google_Search,GG_Casino_KW_Brand,PL,T2,22205,759,0.0342,262.78,0.346,115,32,0.1515,0.2783,1700.32,8.21,547.1,4,0,0,0.99
2024-01-16,Google_Search,GG_Casino_KW_Brand,NG,T3,15913,499,0.0314,40.27,0.081,65,25,0.1303,0.3846,50.0,1.61,24.2,4,0,0,0.991
2024-01-16,Google_Search,GG_Casino_KW_Brand,CA,T1,24924,1225,0.0491,621.58,0.507,166,52,0.1355,0.3133,4318.16,11.95,594.7,18,0,0,0.988
2024-01-16,Google_Search,GG_Slots_KW_Generic,AU,T1,16688,635,0.0381,433.55,0.683,152,35,0.2394,0.2303,3100.06,12.39,615.0,3,0,0,0.991
2024-01-16,Google_Search,GG_Casino_KW_Brand,IN,T3,22617,896,0.0396,80.55,0.09,156,57,0.1741,0.3654,1028.74,1.41,1177.1,5,0,0,0.989
2024-01-16,Push_Network,Push_iGaming_Broad,DE,T1,36793,773,0.021,58.68,0.076,31,4,0.0401,0.129,137.58,14.67,134.5,145,1,0,0.882
2024-01-16,Push_Network,Push_Casino_Retarget,BR,T2,10789,249,0.0231,6.89,0.028,6,0,0.0241,0.0,0.0,,-100.0,40,0,0,0.846
2024-01-16,Push_Network,Push_Casino_Retarget,PL,T2,24617,450,0.0183,15.53,0.035,17,1,0.0378,0.0588,9.06,15.53,-41.7,41,0,0,0.841
2024-01-16,Push_Network,Push_Casino_Retarget,NG,T3,27044,482,0.0178,3.95,0.008,10,1,0.0207,0.1,12.91,3.95,226.8,71,0,0,0.883
2024-01-16,Push_Network,Push_Casino_Retarget,CA,T1,20065,507,0.0253,27.87,0.055,22,2,0.0434,0.0909,47.33,13.94,69.8,52,1,0,0.871
2024-01-16,Push_Network,Push_Casino_Retarget,AU,T1,11958,203,0.017,17.0,0.084,8,1,0.0394,0.125,28.87,17.0,69.8,38,0,0,0.837
2024-01-16,Push_Network,Push_iGaming_Broad,IN,T3,31766,787,0.0248,7.31,0.009,29,3,0.0368,0.1034,44.62,2.44,510.4,140,1,0,0.885
2024-01-16,Native_Ads,Native_Review_Article,DE,T1,4919,86,0.0175,25.32,0.294,9,2,0.1047,0.2222,116.35,12.66,359.5,6,0,0,0.937
2024-01-16,Native_Ads,Native_Review_Article,BR,T2,28572,655,0.0229,43.18,0.066,45,5,0.0687,0.1111,212.3,8.64,391.7,32,0,0,0.949
2024-01-16,Native_Ads,Native_Bonus_Landing,PL,T2,17391,512,0.0294,33.83,0.066,38,6,0.0742,0.1579,139.59,5.64,312.6,15,0,0,0.95
2024-01-16,Native_Ads,Native_Bonus_Landing,NG,T3,20441,102,0.005,11.69,0.115,6,1,0.0588,0.1667,9.44,11.69,-19.2,9,0,0,0.951
2024-01-16,Native_Ads,Native_Review_Article,CA,T1,62505,1751,0.028,298.9,0.171,167,35,0.0954,0.2096,2677.67,8.54,795.8,65,2,0,0.93
2024-01-16,Native_Ads,Native_Bonus_Landing,AU,T1,28581,640,0.0224,127.44,0.199,60,9,0.0938,0.15,549.36,14.16,331.1,20,0,0,0.945
2024-01-16,Native_Ads,Native_Bonus_Landing,IN,T3,22462,556,0.0248,16.93,0.03,38,8,0.0683,0.2105,88.32,2.12,421.7,22,0,0,0.941
2024-01-16,TikTok,TT_Casino_UGC,DE,T1,23442,440,0.0188,160.62,0.365,20,4,0.0455,0.2,221.18,40.16,37.7,47,0,0,0.934
2024-01-16,TikTok,TT_Casino_UGC,BR,T2,55001,932,0.0169,127.98,0.137,41,8,0.044,0.1951,94.59,16.0,-26.1,96,1,0,0.91
2024-01-16,TikTok,TT_Casino_UGC,PL,T2,20001,304,0.0152,58.97,0.194,17,2,0.0559,0.1176,63.13,29.48,7.1,13,0,0,0.927
2024-01-16,TikTok,TT_Casino_UGC,NG,T3,37570,920,0.0245,19.16,0.021,54,6,0.0587,0.1111,50.21,3.19,162.1,99,0,0,0.911
2024-01-16,TikTok,TT_Sports_Short,CA,T1,57423,1422,0.0248,381.41,0.268,88,10,0.0619,0.1136,468.66,38.14,22.9,160,2,0,0.904
2024-01-16,TikTok,TT_Casino_UGC,AU,T1,20141,430,0.0213,130.99,0.305,24,3,0.0558,0.125,172.93,43.66,32.0,37,0,0,0.907
2024-01-16,TikTok,TT_Sports_Short,IN,T3,12596,368,0.0292,12.03,0.033,14,1,0.038,0.0714,6.36,12.03,-47.1,34,0,0,0.924
2024-01-16,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,70124,1354,0.0193,0.0,,271,137,0.2001,0.5055,17610.95,,,28,2,0,0.978
2024-01-16,Affiliate_SEO,SEO_CasinoReview_DE,BR,T2,19597,296,0.0151,0.0,,61,25,0.2061,0.4098,871.22,,,8,0,0,0.983
2024-01-16,Affiliate_SEO,SEO_CasinoReview_DE,PL,T2,9735,249,0.0256,0.0,,43,15,0.1727,0.3488,691.3,,,3,0,0,0.979
2024-01-16,Affiliate_SEO,SEO_CasinoReview_DE,NG,T3,3157,84,0.0266,0.0,,20,9,0.2381,0.45,234.23,,,1,0,0,0.98
2024-01-16,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,26004,676,0.026,0.0,,159,59,0.2352,0.3711,7079.39,,,18,0,0,0.977
2024-01-16,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,30219,663,0.0219,0.0,,79,18,0.1192,0.2278,1940.87,,,15,0,0,0.984
2024-01-16,Affiliate_SEO,SEO_CasinoReview_DE,IN,T3,7040,167,0.0237,0.0,,56,16,0.3353,0.2857,378.95,,,1,0,0,0.979
2024-01-17,Facebook,FB_Casino_CreativeA,DE,T1,27155,1068,0.0393,259.5,0.243,65,17,0.0609,0.2615,1373.22,15.26,429.2,47,0,0,0.966
2024-01-17,Facebook,FB_Slots_Video,BR,T2,39920,1823,0.0457,121.75,0.067,168,42,0.0922,0.25,853.31,2.9,600.9,74,1,0,0.967
2024-01-17,Facebook,FB_Slots_Video,PL,T2,20483,1043,0.0509,91.02,0.087,81,13,0.0777,0.1605,386.97,7.0,325.1,29,0,0,0.966
2024-01-17,Facebook,FB_Sports_Banner,NG,T3,34838,1568,0.045,29.68,0.019,111,36,0.0708,0.3243,72.0,0.82,142.6,51,1,0,0.967
2024-01-17,Facebook,FB_Slots_Video,CA,T1,20113,792,0.0394,207.38,0.262,92,19,0.1162,0.2065,1357.48,10.91,554.6,14,0,0,0.973
2024-01-17,Facebook,FB_Sports_Banner,AU,T1,17331,464,0.0268,165.13,0.356,45,7,0.097,0.1556,494.6,23.59,199.5,11,0,0,0.967
2024-01-17,Facebook,FB_Slots_Video,IN,T3,48768,1643,0.0337,59.12,0.036,158,41,0.0962,0.2595,520.16,1.44,779.8,70,0,0,0.967
2024-01-17,Google_Search,GG_Sports_Betting,DE,T1,23509,838,0.0356,588.82,0.703,135,44,0.1611,0.3259,4690.3,13.38,696.6,11,0,0,0.99
2024-01-17,Google_Search,GG_Slots_KW_Generic,BR,T2,21019,873,0.0415,176.97,0.203,174,45,0.1993,0.2586,1923.59,3.93,987.0,12,0,0,0.991
2024-01-17,Google_Search,GG_Slots_KW_Generic,PL,T2,42659,1814,0.0425,402.52,0.222,327,89,0.1803,0.2722,4793.21,4.52,1090.8,20,0,0,0.991
2024-01-17,Google_Search,GG_Casino_KW_Brand,NG,T3,20854,424,0.0203,57.43,0.135,66,17,0.1557,0.2576,307.9,3.38,436.1,3,0,0,0.991
2024-01-17,Google_Search,GG_Sports_Betting,CA,T1,23763,987,0.0415,637.05,0.645,162,29,0.1641,0.179,2938.42,21.97,361.3,9,0,0,0.988
2024-01-17,Google_Search,GG_Casino_KW_Brand,AU,T1,28483,942,0.0331,664.44,0.705,121,44,0.1285,0.3636,4086.51,15.1,515.0,9,0,0,0.99
2024-01-17,Google_Search,GG_Slots_KW_Generic,IN,T3,22808,854,0.0374,79.73,0.093,121,46,0.1417,0.3802,92.0,1.73,15.4,10,0,0,0.99
2024-01-17,Push_Network,Push_Casino_Retarget,DE,T1,20321,301,0.0148,35.67,0.119,13,1,0.0432,0.0769,21.7,35.67,-39.2,34,0,0,0.852
2024-01-17,Push_Network,Push_Casino_Retarget,BR,T2,21972,197,0.009,12.86,0.065,6,0,0.0305,0.0,0.0,,-100.0,19,0,0,0.886
2024-01-17,Push_Network,Push_Casino_Retarget,PL,T2,23862,368,0.0154,15.32,0.042,14,1,0.038,0.0714,26.27,15.32,71.5,42,0,0,0.864
2024-01-17,Push_Network,Push_iGaming_Broad,NG,T3,13587,414,0.0305,2.37,0.006,18,2,0.0435,0.1111,20.59,1.19,768.8,39,0,0,0.87
2024-01-17,Push_Network,Push_Casino_Retarget,CA,T1,34584,620,0.0179,48.26,0.078,27,3,0.0435,0.1111,72.24,16.09,49.7,59,1,0,0.875
2024-01-17,Push_Network,Push_iGaming_Broad,AU,T1,37805,1068,0.0283,49.85,0.047,45,6,0.0421,0.1333,151.09,8.31,203.1,163,1,0,0.869
2024-01-17,Push_Network,Push_Casino_Retarget,IN,T3,27730,291,0.0105,7.38,0.025,16,1,0.055,0.0625,2.09,7.38,-71.7,31,0,0,0.851
2024-01-17,Native_Ads,Native_Bonus_Landing,DE,T1,65250,1166,0.0179,350.91,0.301,83,15,0.0712,0.1807,1124.57,23.39,220.5,73,1,0,0.942
2024-01-17,Native_Ads,Native_Review_Article,BR,T2,15668,315,0.0201,27.77,0.088,25,5,0.0794,0.2,151.37,5.55,445.1,12,0,0,0.944
2024-01-17,Native_Ads,Native_Review_Article,PL,T2,25423,710,0.0279,53.54,0.075,50,9,0.0704,0.18,335.73,5.95,527.1,27,0,0,0.934
2024-01-17,Native_Ads,Native_Bonus_Landing,NG,T3,27671,643,0.0232,14.78,0.023,38,5,0.0591,0.1316,36.08,2.96,144.1,25,0,0,0.939
