date,source,geo,clicks,registrations,ftd,ctr,c2r,fraud_rate,approval_rate,r2d,alert_type,is_anomaly
2024-02-18,Facebook,DE,1198,126,26,0.0406,0.1052,0.0184,0.968,0.2063,NORMAL,0
2024-02-18,Facebook,IN,1910,141,24,0.0405,0.0738,0.0346,0.968,0.1702,NORMAL,0
2024-02-18,Facebook,NG,2354,179,41,0.0431,0.076,0.02,0.965,0.2291,NORMAL,0
2024-02-18,Facebook,PL,672,70,11,0.0391,0.1042,0.0179,0.968,0.1571,NORMAL,0
2024-02-18,Google_Search,AU,952,90,27,0.0436,0.0945,0.0105,0.989,0.3,NORMAL,0
2024-02-18,Google_Search,BR,2827,278,68,0.035,0.0983,0.0092,0.99,0.2446,NORMAL,0
2024-02-18,Google_Search,CA,1796,352,136,0.0356,0.196,0.0089,0.989,0.3864,NORMAL,0
2024-02-18,Google_Search,DE,893,125,28,0.0218,0.14,0.0123,0.99,0.224,NORMAL,0
2024-02-18,Google_Search,IN,695,144,43,0.0392,0.2072,0.0058,0.989,0.2986,NORMAL,0
2024-02-18,Google_Search,NG,971,142,39,0.0446,0.1462,0.0082,0.99,0.2746,NORMAL,0
2024-02-18,Google_Search,PL,755,81,22,0.0344,0.1073,0.004,0.992,0.2716,NORMAL,0
2024-02-18,Native_Ads,AU,298,23,5,0.0108,0.0772,0.0872,0.949,0.2174,NORMAL,0
2024-02-18,Native_Ads,BR,649,67,13,0.025,0.1032,0.0847,0.945,0.194,NORMAL,0
2024-02-18,Native_Ads,CA,400,29,6,0.0127,0.0725,0.05,0.941,0.2069,NORMAL,0
2024-02-18,Native_Ads,DE,425,38,9,0.0254,0.0894,0.0376,0.95,0.2368,NORMAL,0
2024-02-18,Native_Ads,IN,514,36,7,0.024,0.07,0.0467,0.943,0.1944,NORMAL,0
2024-02-18,Native_Ads,NG,345,22,3,0.0265,0.0638,0.0725,0.95,0.1364,NORMAL,0
2024-02-18,Native_Ads,PL,429,41,5,0.0178,0.0956,0.0583,0.941,0.122,NORMAL,0
2024-02-18,Push_Network,AU,506,24,3,0.0211,0.0474,0.087,0.854,0.125,NORMAL,0
2024-02-18,Push_Network,BR,1012,14,2,0.0326,0.0138,0.2006,0.86,0.1429,HIGH_FRAUD_RATE,1
2024-02-18,Push_Network,CA,350,15,1,0.0209,0.0429,0.1086,0.882,0.0667,HIGH_FRAUD_RATE,1
2024-02-18,Push_Network,DE,406,11,1,0.0177,0.0271,0.0714,0.88,0.0909,NORMAL,0
2024-02-18,Push_Network,IN,351,12,1,0.0264,0.0342,0.2023,0.877,0.0833,HIGH_FRAUD_RATE,1
2024-02-18,Push_Network,NG,870,32,4,0.0253,0.0368,0.1092,0.852,0.125,HIGH_FRAUD_RATE,1
2024-02-18,Push_Network,PL,555,22,2,0.0185,0.0396,0.1604,0.869,0.0909,HIGH_FRAUD_RATE,1
2024-02-18,TikTok,AU,1524,117,17,0.024,0.0768,0.0879,0.91,0.1453,NORMAL,0
2024-02-18,TikTok,BR,752,61,10,0.0218,0.0811,0.117,0.93,0.1639,HIGH_FRAUD_RATE,1
2024-02-18,TikTok,CA,444,33,3,0.0158,0.0743,0.1081,0.91,0.0909,HIGH_FRAUD_RATE,1
2024-02-18,TikTok,DE,1546,85,19,0.0192,0.055,0.053,0.923,0.2235,NORMAL,0
2024-02-18,TikTok,IN,765,46,7,0.0157,0.0601,0.1137,0.921,0.1522,HIGH_FRAUD_RATE,1
2024-02-18,TikTok,NG,482,30,5,0.0129,0.0622,0.0975,0.934,0.1667,NORMAL,0
2024-02-18,TikTok,PL,508,22,3,0.0222,0.0433,0.0689,0.923,0.1364,NORMAL,0
2024-02-19,Affiliate_SEO,AU,386,134,51,0.0114,0.3472,0.0181,0.984,0.3806,NORMAL,0
2024-02-19,Affiliate_SEO,BR,164,54,11,0.0206,0.3293,0.0183,0.98,0.2037,NORMAL,0
2024-02-19,Affiliate_SEO,CA,293,75,29,0.0181,0.256,0.0102,0.982,0.3867,NORMAL,0
2024-02-19,Affiliate_SEO,DE,186,35,8,0.0227,0.1882,0.0269,0.982,0.2286,NORMAL,0
2024-02-19,Affiliate_SEO,IN,182,31,9,0.0273,0.1703,0.022,0.982,0.2903,NORMAL,0
2024-02-19,Affiliate_SEO,NG,56,13,3,0.0194,0.2321,0.0179,0.983,0.2308,NORMAL,0
2024-02-19,Affiliate_SEO,PL,451,103,24,0.0226,0.2284,0.0177,0.979,0.233,NORMAL,0
2024-02-19,Facebook,AU,624,70,14,0.0314,0.1122,0.0417,0.97,0.2,NORMAL,0
2024-02-19,Facebook,BR,1251,101,33,0.0253,0.0807,0.0288,0.964,0.3267,NORMAL,0
2024-02-19,Facebook,CA,361,36,7,0.0292,0.0997,0.0194,0.964,0.1944,NORMAL,0
2024-02-19,Facebook,DE,755,21,4,0.0267,0.0278,0.0344,0.965,0.1905,NORMAL,0
2024-02-19,Facebook,IN,501,55,13,0.0297,0.1098,0.022,0.972,0.2364,NORMAL,0
2024-02-19,Facebook,NG,403,44,9,0.0293,0.1092,0.0199,0.971,0.2045,NORMAL,0
2024-02-19,Facebook,PL,1131,105,16,0.0281,0.0928,0.0239,0.971,0.1524,NORMAL,0
2024-02-19,Google_Search,AU,619,121,33,0.0195,0.1955,0.0065,0.99,0.2727,NORMAL,0
2024-02-19,Google_Search,BR,1647,265,57,0.0405,0.1609,0.0079,0.988,0.2151,NORMAL,0
2024-02-19,Google_Search,CA,517,100,38,0.0236,0.1934,0.0135,0.99,0.38,NORMAL,0
2024-02-19,Google_Search,DE,922,135,34,0.0432,0.1464,0.0098,0.989,0.2519,NORMAL,0
2024-02-19,Google_Search,IN,1769,278,101,0.0515,0.1572,0.0079,0.991,0.3633,NORMAL,0
2024-02-19,Google_Search,NG,473,79,22,0.033,0.167,0.0085,0.992,0.2785,NORMAL,0
2024-02-19,Google_Search,PL,542,89,25,0.0384,0.1642,0.0074,0.989,0.2809,NORMAL,0
2024-02-19,Native_Ads,AU,547,46,10,0.0248,0.0841,0.0512,0.947,0.2174,NORMAL,0
2024-02-19,Native_Ads,BR,980,81,11,0.0226,0.0827,0.0378,0.935,0.1358,NORMAL,0
2024-02-19,Native_Ads,CA,432,33,8,0.0095,0.0764,0.0602,0.939,0.2424,NORMAL,0
2024-02-19,Native_Ads,DE,318,18,3,0.0204,0.0566,0.0346,0.945,0.1667,NORMAL,0
2024-02-19,Native_Ads,IN,479,35,9,0.021,0.0731,0.0793,0.932,0.2571,NORMAL,0
2024-02-19,Native_Ads,NG,654,44,9,0.0107,0.0673,0.0489,0.938,0.2045,NORMAL,0
2024-02-19,Native_Ads,PL,489,39,7,0.0143,0.0798,0.0286,0.943,0.1795,NORMAL,0
2024-02-19,Push_Network,AU,946,42,4,0.026,0.0444,0.1564,0.846,0.0952,HIGH_FRAUD_RATE,1
2024-02-19,Push_Network,BR,192,6,0,0.0141,0.0312,0.1771,0.88,0.0,HIGH_FRAUD_RATE,1
2024-02-19,Push_Network,CA,251,9,1,0.0177,0.0359,0.2032,0.87,0.1111,HIGH_FRAUD_RATE,1
2024-02-19,Push_Network,DE,414,17,1,0.0117,0.0411,0.1594,0.844,0.0588,HIGH_FRAUD_RATE,1
2024-02-19,Push_Network,IN,739,34,4,0.0214,0.046,0.111,0.885,0.1176,HIGH_FRAUD_RATE,1
2024-02-19,Push_Network,NG,1213,50,3,0.0315,0.0412,0.08,0.851,0.06,NORMAL,0
2024-02-19,Push_Network,PL,386,17,1,0.0257,0.044,0.1969,0.88,0.0588,HIGH_FRAUD_RATE,1
2024-02-19,TikTok,AU,399,30,4,0.0211,0.0752,0.0902,0.916,0.1333,NORMAL,0
2024-02-19,TikTok,BR,244,12,1,0.0173,0.0492,0.082,0.91,0.0833,NORMAL,0
2024-02-19,TikTok,CA,376,10,1,0.0121,0.0266,0.0612,0.935,0.1,NORMAL,0
2024-02-19,TikTok,DE,500,32,5,0.0131,0.064,0.044,0.934,0.1562,NORMAL,0
2024-02-19,TikTok,IN,567,19,2,0.0269,0.0335,0.0952,0.923,0.1053,NORMAL,0
2024-02-19,TikTok,NG,1286,70,10,0.0177,0.0544,0.0428,0.922,0.1429,NORMAL,0
2024-02-19,TikTok,PL,168,13,1,0.0184,0.0774,0.0952,0.909,0.0769,NORMAL,0
2024-02-20,Affiliate_SEO,AU,879,137,50,0.0249,0.1559,0.025,0.98,0.365,NORMAL,0
2024-02-20,Affiliate_SEO,BR,236,58,19,0.0218,0.2458,0.0127,0.978,0.3276,NORMAL,0
2024-02-20,Affiliate_SEO,CA,643,176,54,0.0209,0.2737,0.0187,0.977,0.3068,NORMAL,0
2024-02-20,Affiliate_SEO,DE,689,188,70,0.0236,0.2729,0.0276,0.978,0.3723,NORMAL,0
2024-02-20,Affiliate_SEO,IN,65,18,8,0.0169,0.2769,0.0154,0.978,0.4444,NORMAL,0
2024-02-20,Affiliate_SEO,NG,67,10,2,0.0141,0.1493,0.0149,0.983,0.2,NORMAL,0
2024-02-20,Affiliate_SEO,PL,56,11,4,0.0117,0.1964,0.0179,0.977,0.3636,NORMAL,0
2024-02-20,Facebook,AU,695,71,14,0.0381,0.1022,0.0374,0.974,0.1972,NORMAL,0
2024-02-20,Facebook,BR,2019,166,33,0.0319,0.0822,0.0178,0.964,0.1988,NORMAL,0
2024-02-20,Facebook,CA,653,80,27,0.0292,0.1225,0.0368,0.967,0.3375,NORMAL,0
2024-02-20,Facebook,DE,528,48,14,0.0401,0.0909,0.0303,0.968,0.2917,NORMAL,0
2024-02-20,Facebook,IN,557,65,18,0.0454,0.1167,0.0251,0.969,0.2769,NORMAL,0
2024-02-20,Facebook,NG,1235,128,32,0.0381,0.1036,0.0259,0.975,0.25,NORMAL,0
2024-02-20,Facebook,PL,1037,103,28,0.0371,0.0993,0.0395,0.965,0.2718,NORMAL,0
2024-02-20,Google_Search,AU,1055,143,52,0.0309,0.1355,0.0095,0.989,0.3636,NORMAL,0
2024-02-20,Google_Search,BR,938,167,34,0.0368,0.178,0.0128,0.991,0.2036,NORMAL,0
2024-02-20,Google_Search,CA,841,90,22,0.0389,0.107,0.0071,0.989,0.2444,NORMAL,0
2024-02-20,Google_Search,DE,877,105,40,0.0429,0.1197,0.0114,0.989,0.381,NORMAL,0
2024-02-20,Google_Search,IN,819,119,40,0.0337,0.1453,0.0147,0.992,0.3361,NORMAL,0
2024-02-20,Google_Search,NG,813,67,23,0.029,0.0824,0.0086,0.991,0.3433,NORMAL,0
2024-02-20,Google_Search,PL,1768,209,56,0.0329,0.1182,0.009,0.991,0.2679,NORMAL,0
2024-02-20,Native_Ads,AU,660,61,12,0.0203,0.0924,0.0652,0.931,0.1967,NORMAL,0
2024-02-20,Native_Ads,BR,510,44,10,0.0209,0.0863,0.0843,0.928,0.2273,NORMAL,0
2024-02-20,Native_Ads,CA,216,11,1,0.0233,0.0509,0.037,0.951,0.0909,NORMAL,0
2024-02-20,Native_Ads,DE,695,79,12,0.022,0.1137,0.0547,0.948,0.1519,NORMAL,0
2024-02-20,Native_Ads,IN,507,54,9,0.0193,0.1065,0.073,0.946,0.1667,NORMAL,0
2024-02-20,Native_Ads,NG,1762,126,20,0.0259,0.0715,0.0448,0.936,0.1587,NORMAL,0
2024-02-20,Native_Ads,PL,924,69,13,0.0215,0.0747,0.0584,0.949,0.1884,NORMAL,0
2024-02-20,Push_Network,AU,278,8,0,0.0128,0.0288,0.1295,0.885,0.0,HIGH_FRAUD_RATE,1
2024-02-20,Push_Network,BR,362,17,1,0.0169,0.047,0.1685,0.865,0.0588,HIGH_FRAUD_RATE,1
2024-02-20,Push_Network,CA,237,9,1,0.0071,0.038,0.1857,0.862,0.1111,HIGH_FRAUD_RATE,1
2024-02-20,Push_Network,DE,840,39,4,0.016,0.0464,0.131,0.86,0.1026,HIGH_FRAUD_RATE,1
2024-02-20,Push_Network,IN,237,10,1,0.015,0.0422,0.0675,0.884,0.1,NORMAL,0
2024-02-20,Push_Network,NG,419,15,2,0.0171,0.0358,0.2029,0.887,0.1333,HIGH_FRAUD_RATE,1
2024-02-20,Push_Network,PL,727,22,2,0.0291,0.0303,0.1376,0.888,0.0909,HIGH_FRAUD_RATE,1
2024-02-20,TikTok,AU,805,42,6,0.0239,0.0522,0.0472,0.917,0.1429,NORMAL,0
2024-02-20,TikTok,BR,398,25,2,0.0211,0.0628,0.0427,0.927,0.08,NORMAL,0
2024-02-20,TikTok,CA,612,44,5,0.0264,0.0719,0.0768,0.909,0.1136,NORMAL,0
2024-02-20,TikTok,DE,461,20,2,0.0152,0.0434,0.0889,0.934,0.1,NORMAL,0
2024-02-20,TikTok,IN,259,12,2,0.0201,0.0463,0.0579,0.928,0.1667,NORMAL,0
2024-02-20,TikTok,NG,2385,137,21,0.0318,0.0574,0.073,0.924,0.1533,NORMAL,0
2024-02-20,TikTok,PL,723,38,5,0.0231,0.0526,0.0498,0.918,0.1316,NORMAL,0
2024-02-21,Affiliate_SEO,AU,464,119,49,0.0184,0.2565,0.0172,0.98,0.4118,NORMAL,0
2024-02-21,Affiliate_SEO,BR,112,18,5,0.0213,0.1607,0.0179,0.984,0.2778,NORMAL,0
2024-02-21,Affiliate_SEO,CA,1742,494,213,0.0268,0.2836,0.0253,0.981,0.4312,NORMAL,0
2024-02-21,Affiliate_SEO,DE,1518,391,141,0.0169,0.2576,0.0244,0.979,0.3606,NORMAL,0
2024-02-21,Affiliate_SEO,IN,198,37,13,0.0201,0.1869,0.0253,0.982,0.3514,NORMAL,0
2024-02-21,Affiliate_SEO,NG,115,21,9,0.0162,0.1826,0.0174,0.984,0.4286,NORMAL,0
2024-02-21,Affiliate_SEO,PL,213,39,16,0.024,0.1831,0.0188,0.979,0.4103,NORMAL,0
2024-02-21,Facebook,AU,1374,140,33,0.034,0.1019,0.0335,0.973,0.2357,NORMAL,0
2024-02-21,Facebook,BR,649,59,11,0.0401,0.0909,0.0401,0.971,0.1864,NORMAL,0
2024-02-21,Facebook,CA,754,62,13,0.0342,0.0822,0.0305,0.975,0.2097,NORMAL,0
2024-02-21,Facebook,DE,223,17,4,0.0188,0.0762,0.0359,0.97,0.2353,NORMAL,0
2024-02-21,Facebook,IN,1111,128,31,0.0426,0.1152,0.0441,0.966,0.2422,NORMAL,0
2024-02-21,Facebook,NG,854,83,21,0.0352,0.0972,0.0234,0.968,0.253,NORMAL,0
2024-02-21,Facebook,PL,774,79,20,0.0317,0.1021,0.0284,0.97,0.2532,NORMAL,0
2024-02-21,Google_Search,AU,972,176,60,0.0406,0.1811,0.0051,0.989,0.3409,NORMAL,0
2024-02-21,Google_Search,BR,831,135,58,0.0343,0.1625,0.0084,0.989,0.4296,NORMAL,0
2024-02-21,Google_Search,CA,826,113,43,0.0314,0.1368,0.0109,0.99,0.3805,NORMAL,0
2024-02-21,Google_Search,DE,663,129,30,0.0404,0.1946,0.0136,0.989,0.2326,NORMAL,0
2024-02-21,Google_Search,IN,480,43,15,0.029,0.0896,0.0083,0.991,0.3488,NORMAL,0
2024-02-21,Google_Search,NG,373,48,12,0.0398,0.1287,0.008,0.99,0.25,NORMAL,0
2024-02-21,Google_Search,PL,617,113,47,0.0282,0.1831,0.0065,0.99,0.4159,NORMAL,0
2024-02-21,Native_Ads,AU,455,33,6,0.0195,0.0725,0.0813,0.942,0.1818,NORMAL,0
2024-02-21,Native_Ads,BR,857,53,12,0.0189,0.0618,0.0467,0.941,0.2264,NORMAL,0
2024-02-21,Native_Ads,CA,759,59,12,0.0195,0.0777,0.0501,0.939,0.2034,NORMAL,0
2024-02-21,Native_Ads,DE,335,28,5,0.0134,0.0836,0.0597,0.942,0.1786,NORMAL,0
2024-02-21,Native_Ads,IN,265,18,4,0.0113,0.0679,0.0679,0.944,0.2222,NORMAL,0
2024-02-21,Native_Ads,NG,438,25,4,0.0247,0.0571,0.0639,0.949,0.16,NORMAL,0
2024-02-21,Native_Ads,PL,431,25,6,0.0252,0.058,0.0742,0.949,0.24,NORMAL,0
2024-02-21,Push_Network,AU,925,36,3,0.0301,0.0389,0.1135,0.875,0.0833,HIGH_FRAUD_RATE,1
2024-02-21,Push_Network,BR,1096,45,7,0.0232,0.0411,0.1186,0.834,0.1556,HIGH_FRAUD_RATE,1
2024-02-21,Push_Network,CA,264,10,1,0.016,0.0379,0.178,0.877,0.1,HIGH_FRAUD_RATE,1
2024-02-21,Push_Network,DE,1105,40,3,0.0155,0.0362,0.1873,0.85,0.075,HIGH_FRAUD_RATE,1
2024-02-21,Push_Network,IN,240,9,0,0.0076,0.0375,0.0875,0.856,0.0,NORMAL,0
2024-02-21,Push_Network,NG,287,15,1,0.0198,0.0523,0.1707,0.839,0.0667,HIGH_FRAUD_RATE,1
2024-02-21,Push_Network,PL,758,29,2,0.0229,0.0383,0.0884,0.869,0.069,NORMAL,0
2024-02-21,TikTok,AU,788,66,9,0.0318,0.0838,0.052,0.928,0.1364,NORMAL,0
2024-02-21,TikTok,BR,226,14,1,0.0145,0.0619,0.0575,0.906,0.0714,NORMAL,0
2024-02-21,TikTok,CA,219,15,2,0.0094,0.0685,0.0776,0.933,0.1333,NORMAL,0
2024-02-21,TikTok,DE,187,11,2,0.0142,0.0588,0.0535,0.909,0.1818,NORMAL,0
2024-02-21,TikTok,IN,258,18,2,0.0252,0.0698,0.1085,0.918,0.1111,HIGH_FRAUD_RATE,1
2024-02-21,TikTok,NG,863,56,10,0.0257,0.0649,0.1182,0.914,0.1786,HIGH_FRAUD_RATE,1
2024-02-21,TikTok,PL,322,17,2,0.0254,0.0528,0.059,0.905,0.1176,NORMAL,0
2024-02-22,Affiliate_SEO,AU,629,138,42,0.0192,0.2194,0.0175,0.977,0.3043,NORMAL,0
2024-02-22,Affiliate_SEO,BR,205,38,15,0.0217,0.1854,0.0098,0.984,0.3947,NORMAL,0
2024-02-22,Affiliate_SEO,CA,375,62,22,0.0168,0.1653,0.016,0.978,0.3548,NORMAL,0
2024-02-22,Affiliate_SEO,DE,919,259,88,0.0198,0.2818,0.0174,0.982,0.3398,NORMAL,0
2024-02-22,Affiliate_SEO,IN,58,12,4,0.0302,0.2069,0.0172,0.983,0.3333,NORMAL,0
2024-02-22,Affiliate_SEO,NG,43,7,2,0.0222,0.1628,0.0,0.977,0.2857,NORMAL,0
2024-02-22,Affiliate_SEO,PL,133,34,12,0.0088,0.2556,0.0226,0.981,0.3529,NORMAL,0
2024-02-22,Facebook,AU,853,102,31,0.0357,0.1196,0.0176,0.967,0.3039,NORMAL,0
2024-02-22,Facebook,BR,1454,132,26,0.0392,0.0908,0.0254,0.975,0.197,NORMAL,0
2024-02-22,Facebook,CA,2277,226,50,0.035,0.0993,0.018,0.967,0.2212,NORMAL,0
2024-02-22,Facebook,DE,774,78,14,0.0311,0.1008,0.0245,0.968,0.1795,NORMAL,0
2024-02-22,Facebook,IN,2116,167,37,0.0342,0.0789,0.0435,0.968,0.2216,NORMAL,0
2024-02-22,Facebook,NG,1206,101,22,0.0363,0.0837,0.0282,0.967,0.2178,NORMAL,0
2024-02-22,Facebook,PL,314,17,4,0.0373,0.0541,0.0159,0.969,0.2353,NORMAL,0
2024-02-22,Google_Search,AU,791,99,34,0.0446,0.1252,0.0063,0.989,0.3434,NORMAL,0
2024-02-22,Google_Search,BR,279,19,6,0.0485,0.0681,0.0143,0.991,0.3158,NORMAL,0
2024-02-22,Google_Search,CA,1010,147,56,0.0273,0.1455,0.0079,0.99,0.381,NORMAL,0
2024-02-22,Google_Search,DE,1136,196,50,0.0328,0.1725,0.0079,0.989,0.2551,NORMAL,0
2024-02-22,Google_Search,IN,1035,100,27,0.042,0.0966,0.0087,0.99,0.27,NORMAL,0
2024-02-22,Google_Search,NG,468,79,20,0.0475,0.1688,0.0107,0.99,0.2532,NORMAL,0
2024-02-22,Google_Search,PL,1805,278,65,0.0353,0.154,0.0055,0.992,0.2338,NORMAL,0
2024-02-22,Native_Ads,AU,665,47,10,0.0257,0.0707,0.0301,0.949,0.2128,NORMAL,0
2024-02-22,Native_Ads,BR,654,48,6,0.0219,0.0734,0.0382,0.95,0.125,NORMAL,0
2024-02-22,Native_Ads,CA,762,61,9,0.0183,0.0801,0.0499,0.938,0.1475,NORMAL,0
2024-02-22,Native_Ads,DE,468,35,6,0.022,0.0748,0.0321,0.942,0.1714,NORMAL,0
2024-02-22,Native_Ads,IN,429,27,6,0.0134,0.0629,0.035,0.934,0.2222,NORMAL,0
2024-02-22,Native_Ads,NG,1122,85,20,0.0274,0.0758,0.0615,0.937,0.2353,NORMAL,0
2024-02-22,Native_Ads,PL,638,40,10,0.027,0.0627,0.0737,0.95,0.25,NORMAL,0
2024-02-22,Push_Network,AU,633,28,3,0.0231,0.0442,0.2085,0.866,0.1071,HIGH_FRAUD_RATE,1
2024-02-22,Push_Network,BR,877,55,7,0.0254,0.0627,0.1117,0.868,0.1273,HIGH_FRAUD_RATE,1
2024-02-22,Push_Network,CA,522,21,3,0.0212,0.0402,0.1015,0.861,0.1429,HIGH_FRAUD_RATE,1
2024-02-22,Push_Network,DE,483,17,1,0.0268,0.0352,0.0932,0.855,0.0588,NORMAL,0
2024-02-22,Push_Network,IN,791,30,3,0.014,0.0379,0.0847,0.859,0.1,NORMAL,0
2024-02-22,Push_Network,NG,856,49,4,0.0211,0.0572,0.0853,0.862,0.0816,NORMAL,0
2024-02-22,Push_Network,PL,145,5,0,0.0192,0.0345,0.0759,0.844,0.0,NORMAL,0
2024-02-22,TikTok,AU,562,27,1,0.0288,0.048,0.1085,0.921,0.037,HIGH_FRAUD_RATE,1
2024-02-22,TikTok,BR,1246,87,12,0.0215,0.0698,0.0562,0.934,0.1379,NORMAL,0
2024-02-22,TikTok,CA,631,34,5,0.0266,0.0539,0.0824,0.906,0.1471,NORMAL,0
2024-02-22,TikTok,DE,905,55,8,0.0275,0.0608,0.0663,0.914,0.1455,NORMAL,0
2024-02-22,TikTok,IN,146,7,0,0.0131,0.0479,0.1027,0.92,0.0,HIGH_FRAUD_RATE,1
2024-02-22,TikTok,NG,764,48,9,0.0279,0.0628,0.1139,0.93,0.1875,HIGH_FRAUD_RATE,1
2024-02-22,TikTok,PL,491,30,3,0.0179,0.0611,0.0794,0.92,0.1,NORMAL,0
2024-02-23,Affiliate_SEO,AU,1080,106,40,0.0124,0.0981,0.0259,0.981,0.3774,NORMAL,0
2024-02-23,Affiliate_SEO,BR,187,33,10,0.0184,0.1765,0.0267,0.982,0.303,NORMAL,0
2024-02-23,Affiliate_SEO,CA,312,91,29,0.0246,0.2917,0.016,0.978,0.3187,NORMAL,0
2024-02-23,Affiliate_SEO,DE,739,145,44,0.0165,0.1962,0.0244,0.981,0.3034,NORMAL,0
2024-02-23,Affiliate_SEO,IN,107,32,9,0.0222,0.2991,0.0093,0.98,0.2812,NORMAL,0
2024-02-23,Affiliate_SEO,NG,21,5,0,0.0199,0.2381,0.0,0.976,0.0,NORMAL,0
2024-02-23,Affiliate_SEO,PL,107,17,5,0.0139,0.1589,0.0093,0.981,0.2941,NORMAL,0
2024-02-23,Facebook,AU,919,74,20,0.0378,0.0805,0.0294,0.968,0.2703,NORMAL,0
2024-02-23,Facebook,BR,1464,140,19,0.0445,0.0956,0.0403,0.967,0.1357,NORMAL,0
2024-02-23,Facebook,CA,551,55,10,0.0404,0.0998,0.0436,0.97,0.1818,NORMAL,0
2024-02-23,Facebook,DE,1756,175,22,0.043,0.0997,0.0376,0.975,0.1257,NORMAL,0
2024-02-23,Facebook,IN,548,56,13,0.0327,0.1022,0.0237,0.974,0.2321,NORMAL,0
2024-02-23,Facebook,NG,1322,132,20,0.0332,0.0998,0.0272,0.972,0.1515,NORMAL,0
2024-02-23,Facebook,PL,527,34,7,0.0238,0.0645,0.0285,0.972,0.2059,NORMAL,0
2024-02-23,Google_Search,AU,613,105,26,0.0416,0.1713,0.0049,0.989,0.2476,NORMAL,0
2024-02-23,Google_Search,BR,991,136,46,0.0355,0.1372,0.0101,0.991,0.3382,NORMAL,0
2024-02-23,Google_Search,CA,1033,185,54,0.0338,0.1791,0.0136,0.989,0.2919,NORMAL,0
2024-02-23,Google_Search,DE,560,104,33,0.0299,0.1857,0.0107,0.989,0.3173,NORMAL,0
2024-02-23,Google_Search,IN,537,114,30,0.0261,0.2123,0.0056,0.991,0.2632,NORMAL,0
2024-02-23,Google_Search,NG,1843,259,75,0.0409,0.1405,0.0098,0.989,0.2896,NORMAL,0
2024-02-23,Google_Search,PL,930,134,30,0.038,0.1441,0.0086,0.991,0.2239,NORMAL,0
2024-02-23,Native_Ads,AU,244,20,5,0.0173,0.082,0.0451,0.939,0.25,NORMAL,0
2024-02-23,Native_Ads,BR,277,26,4,0.0131,0.0939,0.0289,0.94,0.1538,NORMAL,0
2024-02-23,Native_Ads,CA,474,35,5,0.0244,0.0738,0.0464,0.93,0.1429,NORMAL,0
2024-02-23,Native_Ads,DE,424,24,4,0.0197,0.0566,0.0472,0.93,0.1667,NORMAL,0
2024-02-23,Native_Ads,IN,475,29,4,0.0197,0.0611,0.0611,0.938,0.1379,NORMAL,0
2024-02-23,Native_Ads,NG,370,20,2,0.014,0.0541,0.0351,0.941,0.1,NORMAL,0
2024-02-23,Native_Ads,PL,74,5,1,0.012,0.0676,0.0541,0.929,0.2,NORMAL,0
2024-02-23,Push_Network,AU,1135,42,5,0.0226,0.037,0.1789,0.863,0.119,HIGH_FRAUD_RATE,1
2024-02-23,Push_Network,BR,239,7,1,0.0109,0.0293,0.0921,0.879,0.1429,NORMAL,0
2024-02-23,Push_Network,CA,540,26,2,0.019,0.0481,0.1296,0.87,0.0769,HIGH_FRAUD_RATE,1
2024-02-23,Push_Network,DE,682,28,4,0.0299,0.0411,0.1364,0.867,0.1429,HIGH_FRAUD_RATE,1
2024-02-23,Push_Network,IN,1444,40,5,0.0245,0.0277,0.1856,0.866,0.125,HIGH_FRAUD_RATE,1
2024-02-23,Push_Network,NG,380,15,1,0.0223,0.0395,0.1868,0.858,0.0667,HIGH_FRAUD_RATE,1
2024-02-23,Push_Network,PL,762,33,4,0.0226,0.0433,0.1247,0.867,0.1212,HIGH_FRAUD_RATE,1
2024-02-23,TikTok,AU,307,18,2,0.0174,0.0586,0.0684,0.917,0.1111,NORMAL,0
2024-02-23,TikTok,BR,235,12,1,0.0089,0.0511,0.0426,0.907,0.0833,NORMAL,0
2024-02-23,TikTok,CA,690,54,8,0.0274,0.0783,0.058,0.935,0.1481,NORMAL,0
2024-02-23,TikTok,DE,618,41,6,0.0256,0.0663,0.1117,0.926,0.1463,HIGH_FRAUD_RATE,1
2024-02-23,TikTok,IN,378,26,5,0.0192,0.0688,0.0847,0.916,0.1923,NORMAL,0
2024-02-23,TikTok,NG,634,43,5,0.0231,0.0678,0.0852,0.92,0.1163,NORMAL,0
2024-02-23,TikTok,PL,1048,65,6,0.0219,0.062,0.0468,0.926,0.0923,NORMAL,0
2024-02-24,Affiliate_SEO,AU,697,149,51,0.0361,0.2138,0.0273,0.98,0.3423,NORMAL,0
2024-02-24,Affiliate_SEO,BR,171,26,7,0.0126,0.152,0.0175,0.979,0.2692,NORMAL,0
2024-02-24,Affiliate_SEO,CA,522,102,35,0.0248,0.1954,0.0172,0.981,0.3431,NORMAL,0
2024-02-24,Affiliate_SEO,DE,359,68,30,0.0234,0.1894,0.0223,0.984,0.4412,NORMAL,0
2024-02-24,Affiliate_SEO,IN,39,8,2,0.0104,0.2051,0.0,0.983,0.25,NORMAL,0
2024-02-24,Affiliate_SEO,NG,26,8,2,0.0236,0.3077,0.0,0.982,0.25,NORMAL,0
2024-02-24,Affiliate_SEO,PL,312,58,23,0.0193,0.1859,0.0096,0.983,0.3966,NORMAL,0
2024-02-24,Facebook,AU,640,59,7,0.0393,0.0922,0.0297,0.976,0.1186,NORMAL,0
